130101	0	0.083333	0.083530	1	0	바른말고운말(재)
130101	0	0.083981	0.125093	2	1	걸작다큐멘터리(재)
130101	0	0.125694	0.166400	2	2	KBS스페셜(재)/<우리는2012년을살았다>
130101	0	0.168194	0.201389	2	3	하늘에서본한반도마라도에서금강산까지(재)
130101	0	0.208345	0.214549	3	4	KBS뉴스(0500)
130101	0	0.215405	0.249155	4	5	내고향스페셜
130101	0	0.250012	0.291644	3	6	KBS뉴스광장1부
130101	0	0.291655	0.325475	3	7	KBS뉴스광장2부

